Column1
Jméno rubriky,Název článku/videa,Views,Dokoukanost do 25 %,Dokoukanost do 50 %,Dokoukanost do 75 %,Dokoukanost do 100 %
Domácí,Babiš ztratil zábrany a nepokrytě štve voliče proti Ukrajincům,2,100.0,100.0,100.0,50.0
Zdraví,Puberta dává zabrat rodičům i dětem už od pradávna,2,50.0,50.0,50.0,50.0
Historie,Vojska Varšavské smlouvy zlikvidovala sen o svobodě. Česko si připomíná srpen 1968,2,100.0,50.0,0.0,0.0
Bydlení,Čerstvé jahody téměř celoročně? Vyzkoušejte si i doma hydroponické pěstování,2,100.0,100.0,50.0,50.0
Věda a školy,I kánoe z betonu může plout. Středoškoláci v nich závodili na pražském Šeberáku,2,100.0,100.0,100.0,100.0
Kultura,Padesát odstínů šedi se blíží pornu, 20 minut filmu zabere sex,2,0.0,0.0,0.0,0.0
Krimi,Střelba v Kostelci nad Černými lesy: Muž zabil svou bývalou partnerku,2,50.0,50.0,50.0,50.0
Krimi,Vrah Mikuš, který hodil tělo milenky do Orlíku, je na svobodě,2,100.0,100.0,100.0,100.0
Krimi,Vězni ve Vinařicích si platili dozorce, který jim nosil mobily,2,0.0,0.0,0.0,0.0
Historie,Unikátní koňka z Budějovic do Lince zahájila pravidelný provoz před 190 lety,2,50.0,50.0,50.0,0.0
Ústecký kraj,V Litoměřicích odstraňovali sochu rudoarmějce. Bez drobných střetů se to neobešlo,2,50.0,0.0,0.0,0.0
Domácí,Lidice si připomínají 83 let od vyhlazení obce. Už žije jen šest dětí,2,100.0,100.0,100.0,100.0
Krimi,Opilý cizinec s dítětem v autě ujížděl Prahou. Policie zveřejnila záběry,2,50.0,50.0,50.0,50.0
Zbytečná válka,Izraelský útok na Írán: Jako by se podařilo zlikvidovat Himmlera, Heydricha a nacistické vědce,2,50.0,50.0,0.0,0.0
Krimi,Soud poslal plzeňského skautského vedoucího na tři roky do vězení za znásilnění dívek,2,100.0,100.0,100.0,100.0
Domácí,Transgender lidé jsou mi bytostně odporní, řekl Zeman,2,100.0,50.0,0.0,0.0
Kultura,Skupina Jelen zveřejnila klip k písničce Klidná jako voda,2,100.0,100.0,100.0,0.0
Krimi,Pád vrtulníku na Plzeňsku. Zraněným pilotem je miliardář Kovář,2,50.0,50.0,50.0,50.0
Ekonomika,Proč se Česko nechce odstřihnout od ruské ropy? podivuje se komentář Reuters,2,100.0,50.0,50.0,50.0
Koktejl,Cennější, než se čekalo: Masarykova známka se vydražila za dva miliony,2,0.0,0.0,0.0,0.0
Zdraví,V Hradci Králové řeší nádory prostaty roboticky, rekonvalescence nemocných se značně zkrátila,2,50.0,50.0,50.0,50.0
Hlas na poušti,Vyrábět v České republice atomovou zbraň? Naprostý nesmysl,2,50.0,50.0,50.0,50.0
Hry a herní systémy,Fantazii se meze nekladou. Spray Paint Simulator nabídne zábavu a relaxaci plnou barev,2,0.0,0.0,0.0,0.0
Věda a školy,Do plzeňských škol míří virtuální instruktor první pomoci. Časem se může rozšířit i dále,2,50.0,50.0,0.0,0.0
Krimi,Za loupež v Německu dostali devět let, teď čelí žalobě za plán přepadení transportu peněz,2,100.0,100.0,100.0,100.0
Krimi,Policie u metra Kačerov zasahovala proti muži s pistolí,2,100.0,100.0,100.0,100.0
Lifestyle,Každé 500. těhotenství je ohroženo genetickou vadou. Testy je mohou rozeznat včas,2,50.0,50.0,50.0,0.0
Koktejl,Řidič na Jávě se příliš soustředil na navigaci. Jeho let z nedokončeného mostu zachytila kamera,2,50.0,0.0,0.0,0.0
Krimi,Říkala nám, že je asi těhotná, tvrdí sousedé o zavražděné novomanželce na Karlovarsku,2,100.0,100.0,100.0,50.0
Domácí,Pražský metronom slaví třicátiny. Jeho provoz stojí 150 tisíc ročně,2,50.0,0.0,0.0,0.0
Kultura,Po budově muzea v Olomouci leze Lupič výtvarníka Davida Černého,2,50.0,50.0,50.0,50.0
Hudba,Anna Vaverková písní a klipem říká, že bude dělat vše, dokud ji to bude bavit,2,100.0,0.0,0.0,0.0
Gastro,Žloutek do oranžova? Farmáři krmí slepice trávou, ty z velkochovu ji neznají,2,100.0,50.0,50.0,50.0
Věda a školy,Včelařka přivezla do školy v Ostravě živé včely. Děti byly nadšené,2,100.0,100.0,100.0,100.0
Válka na Ukrajině,Miliony min budou zabíjet i desítky let po válce,2,100.0,100.0,100.0,100.0
Zbytečná válka,Psychické dopady konfliktu na Ukrajině: Veteráni si válku nesou v sobě,2,0.0,0.0,0.0,0.0
Koktejl,Českou Miss je Andrea Bezděková,2,50.0,50.0,50.0,0.0
Krimi,Brutálně zbil a zkopal dva muže, jednoho s komplicem i oloupili. U soudu přiznali vinu a jdou do vězení,2,100.0,50.0,50.0,50.0
Krimi,Cyklistku u Halámek srazil 96letý řidič. Žena zemřela,2,50.0,0.0,0.0,0.0
2. světová válka,Masakr civilního obyvatelstva. Během osvobozování Brna přišly o život stovky lidí,2,100.0,100.0,100.0,50.0
Internet a PC,První biorobot na světě vypadá jako člověk. Mluví, dýchá a tluče mu srdce,2,100.0,50.0,50.0,50.0
Zdraví,V těhotenství prodělala tři mozkové příhody. Během operace hlavy dokonce rodila,2,50.0,50.0,50.0,0.0
Krimi,Starší žena vytáhla během demonstrace u Úřadu vlády na dva mladíky nůž,2,0.0,0.0,0.0,0.0
Kultura,Zemřel herec a dabér Bohumil Švarc,2,100.0,100.0,100.0,100.0
Koktejl,Jako první snědl nejpálivější jídlo na světě. Přežil, ale s halucinacemi,2,50.0,50.0,50.0,50.0
Krimi,Zemřel i druhý mladík, který se topil na rakovnickém koupališti,2,100.0,100.0,100.0,100.0
Krimi,Nehodu, při které nezabrzděné auto srazilo těhotnou ženu s kočárkem, vyšetřuje policie jako přestupek,2,100.0,100.0,100.0,100.0
Krimi,Na Plzeňsku se zřítil sportovní vrtulník,2,100.0,50.0,50.0,50.0
Krimi,Policista je před soudem za zastřelení chataře. První ranou trefil srdce,2,100.0,100.0,100.0,100.0
Gastro,Na zdi tu visí Gustáv Husák. S kamerou jsme navštívili dokonalý retro bufet,2,50.0,50.0,50.0,50.0
Krimi,Za šíření viru HIV dostal mladík z Přerovska podmínku,2,100.0,100.0,100.0,100.0
Jihomoravský kraj,Rodiče a učitelé demonstrovali před radnicí v Hustopečích. Trvají na odvolání ředitele ZŠ,2,100.0,100.0,100.0,100.0
Divadlo,Videomapping s motivy z Erbenovy Kytice zahalil Národní divadlo,2,0.0,0.0,0.0,0.0
Krimi,Mladík hodil do ubytovny v Praze Molotovův koktejl. V budově bylo 600 lidí,2,50.0,50.0,50.0,50.0
Hudba,A kde je problém? Rybová, Čermák a Pavelka v novém klipu Monkey Business,2,50.0,50.0,0.0,0.0
Koktejl,Malý chlapec se na odrážedle vydal na silnici, všímavý řidič zabránil nejhoršímu,2,50.0,50.0,50.0,50.0
AutoMoto,Na prodej je originální Batmobil, nechybí mu ani plamenomet,2,100.0,50.0,50.0,50.0
Krimi,Plastický chirurg stojí před soudem. Zpackanou operací nosu pacientku znetvořil, tvrdí obžaloba,2,50.0,50.0,50.0,50.0
Koktejl,Shrek, rozzuřený medvěd i lavička se sovami. Na závodišti v Pardubicích soutěží řezbáři,2,50.0,50.0,50.0,50.0
Bydlení,Místo bytu v Praze koupili zchátralý zámek. Podívejte se na něj z ptačí perspektivy,2,100.0,100.0,0.0,0.0
Krimi,Pedofilní vrah zůstane v léčebně,2,50.0,50.0,0.0,0.0
Kultura,Písnička Jany Kirschner a Vojtěcha Dyka je jako balzám na duši,2,50.0,50.0,50.0,50.0
Válka na Ukrajině,Putin uštědřil Trumpovým snahám o příměří tvrdou ránu, píše Bloomberg,2,50.0,50.0,50.0,50.0
Komentáře,Trefa Milana Mikuleckého: Dotace nám bydlení nezachrání,2,50.0,50.0,50.0,0.0
Kultura,V tomto týdnu zemřel už druhý člen maďarské skupiny Omega,2,100.0,100.0,100.0,100.0
Testy,Za volantem Land Roveru Defender Octa: Pro všední dny i šílenosti,2,100.0,100.0,0.0,0.0
Vtipy,KEMEL: Placatá Země,2,100.0,100.0,50.0,50.0
Kultura,Zemřel DJ Avicii, bylo mu 28 let,2,100.0,100.0,100.0,100.0
Ústecký kraj,Opilci budou mít od května v ulicích Teplic smůlu, popíjení alkoholu na vybraných místech zakáže vyhláška,2,100.0,50.0,50.0,50.0
Koktejl,Muž několikrát zažil extrémní přetížení, při kterém se mu měnil obličej,2,100.0,100.0,100.0,50.0
Krimi,Záhada v Brně: V hořícím autě našli mrtvého člověka,2,0.0,0.0,0.0,0.0
Krimi,Vymahači dostali v Ostravě na frak, soud jim zamítl přemrštěné náklady,2,50.0,50.0,50.0,50.0
Domácí,V Hrádku vyrazila na koledu i děvčata, místo pomlázky nesla gojiček,2,0.0,0.0,0.0,0.0
AutoMoto,Bentley má nové logo,2,100.0,50.0,0.0,0.0
Koktejl,Smutný pomník jedné z největších námořních katastrof: Vrak leží pod vodou dlouhých 28 let,2,100.0,100.0,50.0,0.0
Věda a školy,Nález z Patagonie ukazuje, jak vypadali poslední titanosauři, než je vyhubil asteroid,2,100.0,50.0,50.0,50.0
Domácí,Spojování Českého rozhlasu a České televize? Babiš s nápadem nepřišel první, odborníci ho cupují,2,50.0,50.0,50.0,0.0
Blízký a Střední východ,Záchranáři našli tělo muže, kterého ve Středozemním moři zabil žralok. Byl to otec čtyř dětí,2,100.0,100.0,50.0,0.0
Krimi,Úředníci na Svitavsku chtěli přiklepnout černou stavbu starostovi dobrovolných hasičů, hrozí jim zákaz činnosti,2,50.0,50.0,50.0,50.0
Evropa,Na rybáře zaútočil bobr a přehryzl mu tepnu, muž na místě vykrvácel,2,100.0,100.0,100.0,100.0
Domácí,Focení mimin na pasy trvá i hodinu, stěžují si úřednice na nové nařízení,2,50.0,50.0,50.0,50.0
TV a streaming,V létě přijde Wednesday. Už podruhé,2,100.0,0.0,0.0,0.0
Krimi,Kurýr s jídlem se na kole snažil v centru Prahy ujet policejnímu autu,2,50.0,50.0,50.0,50.0
Válka na Ukrajině,Ukrajinci zničili Rusům stíhačku za více než miliardu,2,50.0,0.0,0.0,0.0
Krimi,Za vraždu kvůli 200 korunám dostal mladík dvanáct let vězení,2,50.0,50.0,50.0,50.0
Domácí,Hrozí silné bouřky, varují opět meteorologové,2,0.0,0.0,0.0,0.0
Koktejl,Policie jde s dobou, natočila akční videoklip z festivalu Beats for Love,2,100.0,100.0,100.0,0.0
MFF KV,Dva tygři ve Varech: My si Ostravu uděláme všude,2,0.0,0.0,0.0,0.0
Cestování,EXPO 2025 je za rohem: Lákadla českého pavilonu jsou rozličná,2,100.0,0.0,0.0,0.0
Krimi,Je to silnější než já, řekl u soudu sexuální deviant. Pomoc vidí už jen v kastraci,2,100.0,100.0,50.0,50.0
Krimi,Lidé na Liberecku ve velkém pašují nezdaněné cigarety a tabák,2,100.0,50.0,50.0,50.0
Domácí,Žádné hrubé porušení kázně. Agresivní tramvaják ukončil spolupráci s DPP dohodou,2,50.0,50.0,50.0,50.0
Ekonomika,Věřil v renesanci vinylu. Dnes v Loděnici u Berouna řídí největší lisovnu světa,2,100.0,100.0,100.0,100.0
TV a streaming,RECENZE: Smoke - nedotažený portrét zvrácené mysli žháře,2,50.0,50.0,50.0,50.0
TV a streaming,Guy Ritchie opět v akci: Gangsterka MobLand přinese válku rodinných klanů s hvězdným obsazením,2,100.0,100.0,50.0,0.0
Domácí,Zeman nebyl u klenotů ve formě. Viróza, řekl Hrad,2,50.0,50.0,50.0,50.0
Krimi,Chtějí z toho vytřískat peníze, tvrdí obhájce muže, jenž měl napadnout dvě Ukrajinky,2,100.0,50.0,50.0,50.0
Krimi,Byla jako kus masa, řekl dědeček o své vnučce, kterou měl zotročovat mladík z Karlovarska,2,50.0,0.0,0.0,0.0
Film,RECENZE: Poslední nádech jako fádní potápěčská podívaná,2,50.0,0.0,0.0,0.0
Krimi,Explozi ve skladu v Praze 5 řeší policie. Odvezli 161 tlakových lahví, dalších čtrnáct museli odstřelit,2,100.0,100.0,100.0,50.0
Koktejl,Policista pohotově zachránil dítě před útokem žraloka,2,50.0,50.0,50.0,50.0
Krimi,Policisté, kteří v opilosti před pražským barem zmlátili dívku, dostali podmínky,2,50.0,0.0,0.0,0.0
Koktejl,Za 10 minut 70 hotdogů: Rekordman vyhrál soutěž už posedmnácté,2,50.0,50.0,50.0,50.0
Krimi,Letecká puma na sídlišti v Brně byla deaktivována,2,50.0,50.0,50.0,50.0
Věda a školy,Bezmotorový kluzák vystoupal do výšky 16 kilometrů. Jde o světový rekord,2,100.0,100.0,100.0,100.0
Válka na Ukrajině,Jak vidí příměří na Ukrajině Evropa, Rusko a USA? Trump otočil,2,100.0,100.0,100.0,100.0
Kultura,Zemřel představitel Bodieho ze seriálu Profesionálové,2,100.0,100.0,100.0,100.0
Koktejl,Na přílet čápů čekali ve Vyškově dlouhých deset let přiletěli až nyní a přivedli na svět trojčata,2,50.0,50.0,50.0,50.0
Krimi,Za usmrcení andulky v savu dostala ostravská prodavačka zverimexu podmínku,2,100.0,100.0,50.0,50.0
Pardubický kraj,Čápi v Ústí nad Orlicí dostali nové hnízdo, ve starém hynula mláďata,2,50.0,50.0,50.0,50.0
Krimi,Útočnice z Anděla přiznala, že týrala psy a chtěla jíst lidské vnitřnosti. IQ má pod průměrem,2,50.0,50.0,50.0,50.0
Blízký a Střední východ,Vyvražďování alávitů odhaluje nový syrský režim v celé jeho brutalitě,2,50.0,50.0,50.0,50.0
Moravskoslezský kraj,Hasiči v Českém Těšíně stále šetří příčiny loňského požáru dvou škol,2,100.0,100.0,100.0,100.0
Film,Kouzlo derby od Petra Kolečka přinese netradiční fotbalovou romanci,2,100.0,100.0,50.0,50.0
Zahraniční,Nejhorší jsou černé pytle s těly našich vojáků, říká ukrajinská dobrovolnice Natálie,2,100.0,100.0,100.0,100.0
Krimi,Soud výrazně snížil odškodné policistkám, které jejich kolega natáčel ve sprchách,2,100.0,100.0,100.0,100.0
MFF KV,V případě Barťáka smrt neuznávám. Jeho odkaz je tu všude, řekla ve Varech Aňa Geislerová,2,50.0,0.0,0.0,0.0
Kultura,Zemřel herec a dabér Jiří Bruder, hlas Krustyho ze Simpsonů,2,100.0,50.0,50.0,50.0
Kultura,Zůstanou Černého motýli na Máji déle? Majitel obchodního domu zvažuje prodloužení,2,100.0,100.0,100.0,50.0
Hudba,Kateřina Kněžíková o svém vztahu k písním: Jsou to má malá mikrodramata,2,100.0,100.0,100.0,50.0
Bezpečnost,Falešnými e-shopy napálili 400 lidí. Posledního podvodníka dopadli kriminalisté po pěti letech,2,50.0,50.0,50.0,50.0
Krimi,Skořepu soud pustil z vězení. Seděl za podvod v konsolidační agentuře,2,50.0,50.0,50.0,50.0
Karlovarský kraj,Silničáři chtějí ještě letos získat stavební povolení na poslední dva úseky dálnice D6,2,50.0,50.0,50.0,0.0
Krimi,Policista šlapal muži po hlavě, že ho nepoznalo ani vlastní dítě. Dostal podmínku,2,100.0,100.0,100.0,100.0
Krimi,Řidič BMW narazil v Karviné do základu teplovodu, zranil se spolujezdec,2,100.0,100.0,100.0,100.0
Hry a herní systémy,Realistická simulace horolezectví. Cairn přinese krásné prostředí a originální grafiku,2,100.0,50.0,50.0,50.0
Zahraniční,Putin: Rusko požaduje za ukončení své ofenzívy na Ukrajině Doněckou oblast,2,100.0,100.0,100.0,100.0
Krimi,Tříletou dceru rdousila kabelem a ubodala nůžkami. Po pervitinu na mě sáhl satan, řekla,2,100.0,100.0,100.0,100.0
Domácí,Zeman vyvrací zvěsti o abstinenci: Piji dál a s neutuchající chutí,2,50.0,50.0,50.0,50.0
Domácí,Svatá Ludmila v Praze má zpět své hodiny. Na věže je instaloval horolezec,2,100.0,100.0,100.0,100.0
Středočeský kraj,Na boleslavském nádraží začala demolice historické budovy, nahradí ji nižší hala,2,100.0,100.0,100.0,100.0
Krimi,Cyklista s malou holčičkou hazardoval jízdou přes koleje u Berouna, vlak je minul jen těsně,2,50.0,50.0,50.0,50.0
Krimi,Znásilnil pacientku malátnou po operaci, vrchní soud mu potvrdil šestiletý trest,2,100.0,100.0,100.0,100.0
AutoMoto,Nejlepší zrychlení i nabíjení, Škoda představuje Elroq RS,2,100.0,100.0,50.0,50.0
Královéhradecký kraj,U Kopidlna vyjel první autonomní vlak, který bude vozit cestující,2,100.0,100.0,100.0,100.0
Krimi,Motorkář nepřežil náraz do zdi u zastávky v pražských Modřanech,2,100.0,50.0,50.0,50.0
Krimi,Zraněný řidič čekal hodiny na pomoc uvázlý v sešrotovaném autě ve svahu u Prahy,2,0.0,0.0,0.0,0.0
Koktejl,V Polsku mají dům obrácený vzhůru nohama,2,100.0,100.0,100.0,100.0
AutoMoto,Zkusili jsme, jak v autě funguje ovládání gesty,2,0.0,0.0,0.0,0.0
Kdo přijal pozvání,Peter Sarsgaard: Rozdíly mezi lidmi jsou opravdu malé. I mezi těmi, kteří se zdají být neuvěřitelně rozdílní,2,50.0,0.0,0.0,0.0
Krimi,Největší zloději aut v historii: V Praze měli ukrást až tisíc vozů,2,100.0,100.0,100.0,100.0
Krimi,Chladnokrevný agresor, který v Plzni postřelil školačku, dostal 6,5 roku,2,50.0,50.0,50.0,50.0
Zdraví,Osaměle žijícím seniorům a hendikepovaným v Břeclavi dávají pocit bezpečí SOS hodinky,2,0.0,0.0,0.0,0.0
Krimi,Soud mu potvrdil 13 let za vraždu expřítelkyně morfinem. Jsem nevinný, vykřikoval mladík,2,100.0,100.0,100.0,100.0
Hry a herní systémy,Nejkontroverznější hra všech dob: GTA V je brutální, urážlivé a neskutečně zábavné,2,100.0,50.0,0.0,0.0
Moravskoslezský kraj,Rudá Ostrava? Na šéfku KSČM Konečnou nepřišla ani stovka lidí,2,50.0,50.0,0.0,0.0
Koktejl,Místo výlohy trefil zloděj cihlou hlavu komplice,2,50.0,50.0,0.0,0.0
Tipy a trendy,Muzeum, ve kterém žijí lidé. Kladno zve na unikátní prohlídku věžáku z 50. let,2,100.0,100.0,100.0,100.0
Věda a školy,Kompostárny jsou drahé. Obce hledají způsob, jak jinak zpracovat bioodpad,2,100.0,100.0,100.0,100.0
Bydlení,Letní vaření bez elektřiny i dřeva? Vlastní vařič si můžete zkusit vyrobit sami,2,100.0,100.0,100.0,100.0
Zdraví,Porazila rakovinu a onemocněla parkinsonem. Přesto stále pracuje a energii dobíjí tancem,2,0.0,0.0,0.0,0.0
Film,Kevin Costner čelí žalobě. Kaskadérka tvrdí, že ji donutil k natáčení scény znásilnění,2,100.0,100.0,100.0,100.0
Hudba,Druhá tráva zve koncertním klipem na divadelní turné,2,50.0,0.0,0.0,0.0
Krimi,Značky Stop protisměr oslaví tři roky. Moc nepomohly,2,100.0,100.0,50.0,50.0
Věda a školy,U jezera Milada na Ústecku vyroste unikátní přírodní rezervace plná exotických zvířat,2,50.0,50.0,50.0,0.0
Koktejl,Ruzyňští dravci chrání letiště už čtyřicet let,2,50.0,50.0,50.0,50.0
Válka na Ukrajině,Americký senátor Graham: Když Rusko nevrátí tisíce unesených dětí, prohlásíme ho za stát podporující terorismus,2,100.0,100.0,100.0,100.0
Počasí,Dramatický přechod bouřkového mračna nad Bezdězem zachytila kamera,2,100.0,100.0,100.0,100.0
Krimi,Majitel domu se sousedem policistou dopadli v Trhových Svinech zloděje piva. Akci zachytila kamera,2,100.0,100.0,100.0,100.0
Móda a kosmetika,Módní přehlídka Louis Vuitton: Nová kolekce je inspirovaná středověkem,2,100.0,50.0,50.0,50.0
Kultura,Rapper Chris Kelly z dua Kris Kross byl nalezen mrtev, bylo mu jen 34 let,2,100.0,100.0,100.0,100.0
Krimi,Kauza Bereta: Státní zástupkyně vyvázla s podmínkou, do vězení jde soukromý detektiv,2,50.0,50.0,50.0,50.0
Koktejl,Třicet centimetrů majora Zemana. Legendární postava má svou figurku,2,50.0,0.0,0.0,0.0
Krimi,Kamion v Ústí nad Labem smetl autobus a ujel. Na místě je přes dvacet zraněných,2,100.0,100.0,100.0,100.0
Amerika,Vzkaz Trumpovi? Kanada si váží svobody, řekl britský král Karel III. v tamním parlamentu,2,100.0,100.0,100.0,100.0
Film,James Bond se vrátil do Karlových Varů. Pupp otevřel bar z Casina Royale,2,50.0,50.0,0.0,0.0
Koktejl,Motocyklista to vzal přes most po obloukové konstrukci, za plného provozu,2,100.0,100.0,100.0,100.0
Zahraniční,Toulaví psi v Indii napadli batole a vláčeli jej po rozblácené cestě,2,100.0,100.0,100.0,100.0
Krimi,„Je to peklo.“ Policisté zveřejnili video z tragického požáru lakovny na Tachovsku,2,100.0,50.0,50.0,50.0
Domácí,Patnáct let od povodní: Blatná první vlnu zvládla, zkáza se přihnala až z protrhaných rybníků,2,50.0,50.0,0.0,0.0
Koktejl,Prohlédněte si středověké městečko na Barrandově z ptačí perspektivy,2,100.0,0.0,0.0,0.0
Věda a školy,Velký úspěch. V bulharských horách po půl století zase žije orlosup,2,50.0,50.0,50.0,50.0
Krimi,V luxusním autě neviděla dopředu, přejela holčičku na odrážedle. Nejvyšší soud se jí zastal,2,100.0,100.0,100.0,100.0
Krimi,Pán temné věže píchl spoluvězně lžící a pak ho chtěl umlátit tyčí. Dostal 13 let,2,50.0,50.0,50.0,50.0
Domácí,Soudkyně Mašínová přiznala poměr s Peltou, soud jí snížil plat o třetinu,2,50.0,50.0,50.0,50.0
Zdraví,Zástava srdce je nekompromisní, rozhodují vteřiny,2,100.0,100.0,100.0,100.0
Domácí,„Don Pablo“ bavil kongres ODS. Za kritiku slíbil roky vězení,2,100.0,100.0,50.0,50.0
Krimi,Starosta si založil vinici na obecním, s placením se neobtěžoval. Dostal čtyři roky,2,100.0,100.0,100.0,100.0
Krimi,Rozzuřený důchodce na Tachovsku probodl vycházkovou holí srdce řidiči, který mu bránil v průjezdu,2,0.0,0.0,0.0,0.0
Krimi,Policie k vraždě v oboře Hvězda: Motivem byla nejspíš neopětovaná láska, pachatel nežije,2,50.0,50.0,50.0,50.0
Kultura,Zemřela Nina Divíšková,2,100.0,100.0,50.0,50.0
Kultura,Zemřel herec Michael Hofbauer, Osvald z filmů o Lucii, postrachu ulice,2,100.0,100.0,100.0,100.0
Krimi,Nedávala na vnuka pozor a srazil ho motorkář. Přesto za jeho smrt dostane odškodné,2,50.0,50.0,50.0,50.0
Krimi,Pozor, až to bude chtít zpátky. Ministerstvo vědělo o varování soudu z bitcoinové kauzy,2,100.0,50.0,50.0,50.0
Stalo se,Výroba elektřiny tvoří jen zlomek ceny ve vyúčtování. Podívejte se, jak vzniká v teplárně,2,50.0,50.0,50.0,50.0
Řetězák,Absolutní nesmysl. Lisková straší Ukrajinci a rostoucí kriminalitou, ta přitom klesá,2,50.0,50.0,50.0,50.0
Bezpečnost,Podvodníci hledají seniory v seznamech na webu. Cílí na archaická jména,2,100.0,50.0,50.0,50.0
Kultura,Vítězkou StarDance je Veronika Khek Kubařová,2,50.0,50.0,50.0,50.0
Cestování,Divoká tvář Chorvatska: Park, kde se natáčel příběh Vinnetoua,2,100.0,100.0,50.0,50.0
Kultura,Marek Ztracený napsal píseň k filmu o psu Gumpovi. V klipu si zahrál s Bolkem Polívkou,2,0.0,0.0,0.0,0.0
Krimi,Neměl šanci, rána a let vzduchem. Video nárazu motorkáře do zátarasu ze služebního auta,2,100.0,100.0,100.0,100.0
Domácí,Mít za ženu političku? Musel jsem si zvyknout, že je málo času, říká manžel Adamové,2,50.0,50.0,0.0,0.0
Cestování,Tipy na nejkrásnější pláže pro nudisty v Chorvatsku, Řecku i Itálii,2,50.0,50.0,50.0,50.0
TV a streaming,RECENZE: Požehnán buď důstojný konec. Odkaz Příběhu služebnice bude žít dál,2,100.0,100.0,100.0,50.0
Tipy a trendy,Na pražském Jižním Městě vzniklo unikátní 3D tištěné parkourové hřiště,2,100.0,100.0,100.0,50.0
Testy,Hrát se dá i bez výkonného počítače. A dokonce zadarmo,2,0.0,0.0,0.0,0.0
Koktejl,Mládě jaguára amerického ve zlínské zoo je samička. Jde o světově výjimečný odchov,2,100.0,100.0,100.0,100.0
Testy,Škoda Fabia Combi třetí generace: je lepší než hatchback? První jízdní dojmy,2,100.0,100.0,100.0,100.0
Svět,Krejčíř a Pistorius spolu ve vězení hrají fotbal,2,0.0,0.0,0.0,0.0
Krimi,Policie znovu obvinila firmu za tragický pád vrtulníku v Plzni,2,100.0,100.0,100.0,100.0
Domácí,Riziko při cestě autobusem? Známe sedadla, na nichž hrozí nebezpečí,2,50.0,50.0,50.0,50.0
Domácí,Oprava mostu na Benešovsku značně zkomplikovala dopravu na D1,2,100.0,50.0,50.0,50.0
Koktejl,Chlapi si hrají na hrdiny, ale odcházejí s brekem, tvrdí majitelka strašidelného domu,2,50.0,0.0,0.0,0.0
Věda a školy,Archeologové odkrývají na Zlínsku cenné pohřebiště,2,100.0,100.0,50.0,50.0
Film,Pustina, Hořící keř i Maigret. Do Producentské síně slávy vstoupí Jan Bílek,2,50.0,0.0,0.0,0.0
Zahrada,TRU-Infrared: Tajemství šťavnatých steaků,2,50.0,50.0,50.0,0.0
Testy,Nejvýkonnější škodovácký motor v akci, 280 koní předvádí skvělou dynamiku,2,100.0,50.0,50.0,50.0
Válka na Ukrajině,Závratné územní zisky Rusů jsou mýtus, tvrdí platforma DeepState,2,50.0,50.0,50.0,50.0
Historie,Hodslavice objevují válečné hrdiny, o některých nevěděli ani jejich příbuzní,2,100.0,100.0,100.0,100.0
Počasí,Oteplení je v nedohlednu,2,0.0,0.0,0.0,0.0
Evropa,Slovenský poslanec ve videu parodoval Fica koupajícího se v Dunaji. A zkritizoval ho za „hold masovému vrahovi“,2,50.0,50.0,0.0,0.0
Domácí,Devět tisíc šuplíků obsahuje údaje téměř všech obyvatel ČR,2,100.0,100.0,100.0,100.0
Blízký a Střední východ,Česko se připojilo ke kritice Izraele za výstavbu osad u Jeruzaléma,2,100.0,100.0,100.0,50.0
Krimi,Vrah a sexuální agresor Kalina chtěl nový proces. Soud mu nevyhověl,2,50.0,50.0,50.0,50.0
Komentáře,Trefa Adély Knapové: Rusko je nám blíž než kdy dřív,2,50.0,0.0,0.0,0.0
Královéhradecký kraj,Poslední tuny betonu a největší most D35 na úseku u Hořic už zdobí májka,2,50.0,50.0,50.0,50.0
Hlavní město Praha,Stavba nových nádraží v Praze vrcholí, vlaky na ně vyjedou už v srpnu,2,0.0,0.0,0.0,0.0
Koktejl,Muži lezl po bytě obrovský pavouk, na zádech měl spoustu živých mláďat,2,100.0,50.0,50.0,50.0
Cestování,Benátky se potápí pětkrát rychleji, než se předpokládalo,2,100.0,100.0,50.0,50.0
Krimi,Druhá oběť požáru lakovny na Tachovsku. Mladý muž podlehl zraněním v nemocnici,2,100.0,100.0,100.0,100.0
Hry a herní systémy,The Precinct nabídne klasickou policejní práci a intenzivní honičky,2,50.0,0.0,0.0,0.0
Evropa,Mohutná demonstrace v Bratislavě. Slováci protestovali proti Ficově cestě do Moskvy,2,100.0,100.0,100.0,100.0
Cestování,Drákulův středověký hrad je znovu na prodej,2,50.0,50.0,50.0,50.0
Krimi,V hotelu v Čeladné se propadl strop, hasiči zachránili dva zavalené,2,100.0,100.0,100.0,100.0
Komentáře,KMENTÁŘ Jaroslava Kmenty: „Víš, kdo já jsem? Můžu tě nechat zavřít do basy!“,2,100.0,50.0,50.0,50.0
Věda a školy,Legendární konstruktéři zavítali do Jeseníku, studenti z nich byli nadšeni,2,100.0,100.0,100.0,100.0
Domácí,Čeští kriminalisté vylepšili metodu, která pomáhá rozeznat vraždu od nehody,2,100.0,50.0,50.0,50.0
AutoMoto,Nejčernější černá. BMW nalakovalo novou X6 nejtemnější látkou na světě,2,50.0,50.0,50.0,50.0
Tipy a trendy,Dům, který se sám sestaví během několika minut, se stal realitou,2,100.0,100.0,100.0,100.0
